proxystore_backend,task_name,input_size_bytes,output_size_bytes,task_sleep_seconds,total_time_ms,input_get_ms,input_set_ms,input_proxy_ms,input_resolve_ms,output_get_ms,output_set_ms,output_proxy_ms,output_resolve_ms
RedisStore,pong,100,0,1.0,1450.441685,0.250243,0.178186,0.205571,0.025337,0.43586,0.299415,0.330962,0.472603
RedisStore,pong,100,0,1.0,1277.922608,0.265526,0.154435,0.182342,0.02201,0.378574,0.215988,0.242472,0.410404
RedisStore,pong,1000,0,1.0,1301.645342,0.335598,1.027215,1.056966,0.00774,0.42738,0.207038,0.22653,0.443049
RedisStore,pong,1000,0,1.0,1290.200846,0.192836,0.143331,0.164447,0.00814,0.193264,0.219577,0.240085,0.210107
RedisStore,pong,1000,0,1.0,1294.834749,0.192353,0.169548,0.191389,0.012963,0.43011,0.21922,0.245424,0.455872
RedisStore,pong,1000,0,1.0,1302.829097,0.319613,0.154969,0.182524,0.015423,0.368818,0.2333,0.267923,0.388581
RedisStore,pong,1000,0,1.0,1400.780129,0.204248,0.165849,0.19106,0.007457,0.498328,0.182829,0.201932,0.522444
RedisStore,pong,10000,0,1.0,1296.039856,0.298278,0.207603,0.228965,0.017627,0.188692,0.372085,0.422675,0.204225
RedisStore,pong,10000,0,1.0,1279.910343,0.370567,0.152895,0.174509,0.01822,0.312401,0.333474,0.382412,0.328172
RedisStore,pong,10000,0,1.0,1342.899505,0.223583,0.166708,0.190808,0.019715,0.447934,0.352129,0.404262,0.472533
RedisStore,pong,10000,0,1.0,1293.226886,0.172012,0.143765,0.165282,0.014755,0.540575,0.157139,0.1775,0.562765
RedisStore,pong,10000,0,1.0,1302.356633,0.438118,1.2706,1.294152,0.014694,0.485416,0.332027,0.371761,0.514587
RedisStore,pong,100000,0,1.0,1296.676182,0.37411,0.395301,0.437591,0.030098,0.407259,0.344349,0.380464,0.441032
RedisStore,pong,100000,0,1.0,1332.969814,0.277274,0.503365,0.557042,0.030537,7.810455,0.268336,0.304094,7.828175
RedisStore,pong,100000,0,1.0,1302.107708,0.398281,0.234036,0.257472,0.008264,0.524268,0.140209,0.161566,0.544176
RedisStore,pong,100000,0,1.0,1288.720015,0.355438,0.223018,0.250142,0.017466,0.206829,0.325454,0.373601,0.225104
RedisStore,pong,100000,0,1.0,1278.819041,0.417847,0.197063,0.219134,0.017664,0.571075,0.325867,0.373847,0.59555
RedisStore,pong,100000,0,1.0,1294.79108,0.445145,0.234496,0.259433,0.009758,0.384304,0.305611,0.346313,0.402671
RedisStore,pong,100000,0,1.0,1293.048353,0.311428,0.274398,0.298459,0.019569,0.479879,0.28851,0.32307,0.49934
RedisStore,pong,100000,0,1.0,1291.076321,0.373537,0.23543,0.25878,0.02991,0.337093,0.272292,0.306854,0.356801
RedisStore,pong,100000,0,1.0,1309.167862,0.27058,0.210913,0.23423,0.020789,0.239014,0.264061,0.299114,0.258251
