proxystore_backend,task_name,input_size_bytes,output_size_bytes,task_sleep_seconds,total_time_ms,input_get_ms,input_set_ms,input_proxy_ms,input_resolve_ms,output_get_ms,output_set_ms,output_proxy_ms,output_resolve_ms
GlobusStore,pong,10000,0,0.0,8513.571566,4189.018763,197.434923,197.471711,4314.973623,3526.408906,138.123929,138.157823,3526.433443
GlobusStore,pong,10000,0,0.0,9301.571643,4186.053089,202.610047,202.649178,4307.517566,4358.519342,126.76056,126.802604,4358.544447
GlobusStore,pong,10000,0,0.0,9493.442239,4402.932079,197.623067,197.669241,4523.035662,4366.066736,148.188669,148.239629,4366.090436
GlobusStore,pong,10000,0,0.0,9712.747748,4198.210517,227.740308,227.774902,4322.36103,4673.755959,156.639367,156.673813,4673.779471
GlobusStore,pong,10000,0,0.0,9340.774649,4196.40978,192.733902,192.773722,4318.036833,4366.32941,131.886889,131.920865,4366.354245
GlobusStore,pong,100000,0,0.0,9509.463361,4713.13728,190.909721,190.952765,4873.256868,3882.717074,179.288932,179.835582,3882.742848
GlobusStore,pong,100000,0,0.0,9429.827927,4233.049131,225.7093,225.753157,4393.273499,4386.160223,138.21221,138.245344,4386.185148
GlobusStore,pong,100000,0,0.0,9450.076665,4274.898238,217.248058,217.293049,4441.713599,4388.384356,153.564294,153.614153,4388.409186
GlobusStore,pong,100000,0,0.0,8774.997786,4249.913611,215.913919,215.957357,4419.656337,3633.64643,169.546094,169.581269,3633.671751
GlobusStore,pong,100000,0,0.0,9668.471209,4471.978651,243.793733,243.834182,4639.887728,4391.318245,163.87392,163.917284,4391.341759
GlobusStore,pong,1000000,0,0.0,9947.939836,4254.918946,214.124833,214.163576,4424.127762,4381.883685,592.599798,594.901309,4381.907448
GlobusStore,pong,1000000,0,0.0,9610.850316,4245.824231,229.368601,229.418143,4413.241347,4388.764214,165.724456,165.776689,4388.787594
GlobusStore,pong,1000000,0,0.0,10141.680232,4567.631534,222.562888,222.604693,4727.364297,4640.483856,185.116916,185.161494,4640.508167
GlobusStore,pong,1000000,0,0.0,10412.364643,4252.568386,214.085375,214.125613,4836.615298,4392.679777,159.269275,159.322108,4392.704522
GlobusStore,pong,1000000,0,0.0,9361.606207,4230.054729,178.708552,178.751002,4379.217023,4334.053982,212.897854,212.965964,4334.077711
GlobusStore,pong,10000000,0,0.0,9434.533142,4237.244055,196.150453,196.198894,4385.568111,4329.859849,164.424577,164.470543,4329.884909
GlobusStore,pong,10000000,0,0.0,9304.103623,4237.352708,185.910996,185.956535,4390.421707,4332.075854,151.109819,151.144024,4332.10027
GlobusStore,pong,10000000,0,0.0,10059.563439,4520.386975,193.343791,193.393623,4674.158313,4583.496218,169.39754,170.031487,4583.519801
GlobusStore,pong,10000000,0,0.0,9380.375068,4245.521132,222.116767,222.161863,4401.701913,4328.369929,148.521593,148.557592,4328.391091
GlobusStore,pong,10000000,0,0.0,11009.529798,5940.076895,227.636727,227.683971,6087.519839,4331.753644,149.362871,149.400358,4331.781882
GlobusStore,pong,100000000,0,0.0,10631.296286,5167.79027,358.144863,358.211756,5341.910432,4521.848541,159.713834,160.342173,4521.897495
GlobusStore,pong,100000000,0,0.0,10900.426951,5412.577211,361.661821,361.745259,5603.812105,4325.374045,501.840093,501.877687,4325.400825
GlobusStore,pong,100000000,0,0.0,9776.600199,4419.508242,852.810399,852.878729,4614.642513,4402.078774,198.095524,198.139631,4402.102123
GlobusStore,pong,100000000,0,0.0,9754.616768,4414.41795,435.360271,435.446326,4605.838184,4408.240462,208.894565,208.939493,4408.264548
GlobusStore,pong,100000000,0,0.0,9789.003516,5340.835091,418.303984,418.398141,5532.012302,3538.796661,162.143128,162.783189,3538.827104
IPFS,pong-ipfs,10,0,0.0,4173.32785,,,,,,,,
IPFS,pong-ipfs,10,0,0.0,1001.990092,,,,,,,,
IPFS,pong-ipfs,10,0,0.0,500.695638,,,,,,,,
IPFS,pong-ipfs,10,0,0.0,1002.177515,,,,,,,,
IPFS,pong-ipfs,10,0,0.0,1001.959561,,,,,,,,
IPFS,pong-ipfs,100,0,0.0,500.162932,,,,,,,,
IPFS,pong-ipfs,100,0,0.0,1001.686954,,,,,,,,
IPFS,pong-ipfs,100,0,0.0,1001.415874,,,,,,,,
IPFS,pong-ipfs,100,0,0.0,1001.979105,,,,,,,,
IPFS,pong-ipfs,100,0,0.0,1002.249604,,,,,,,,
IPFS,pong-ipfs,1000,0,0.0,1000.72382,,,,,,,,
IPFS,pong-ipfs,1000,0,0.0,1002.718874,,,,,,,,
IPFS,pong-ipfs,1000,0,0.0,500.597521,,,,,,,,
