proxystore_backend,task_name,input_size_bytes,output_size_bytes,task_sleep_seconds,total_time_ms,input_get_ms,input_set_ms,input_proxy_ms,input_resolve_ms,output_get_ms,output_set_ms,output_proxy_ms,output_resolve_ms
FileStore,pong,1000000000,0,0.0,1281.074521,693.747303,1201.373467,1201.445149,886.045557,1.119225,2.118669,2.150068,1.153391
FileStore,pong,1000000000,0,0.0,1249.349652,711.860546,1127.683317,1127.771336,921.549098,0.928379,1.959023,1.990878,0.956649
FileStore,pong,1000000000,0,0.0,1251.973082,684.092683,1110.400224,1110.522245,891.141616,1.094536,72.513121,72.626705,1.114832
,pong,0,0,0.0,3146.459188,,,,,,,,
,pong,0,0,0.0,433.289704,,,,,,,,
,pong,0,0,0.0,450.022077,,,,,,,,
,pong,0,0,0.0,447.044177,,,,,,,,
,pong,0,0,0.0,446.926994,,,,,,,,
,pong,10,0,0.0,448.254044,,,,,,,,
,pong,10,0,0.0,470.211723,,,,,,,,
,pong,10,0,0.0,439.76622,,,,,,,,
,pong,10,0,0.0,483.303978,,,,,,,,
,pong,10,0,0.0,482.455621,,,,,,,,
,pong,100,0,0.0,440.146381,,,,,,,,
,pong,100,0,0.0,463.636746,,,,,,,,
,pong,100,0,0.0,472.665278,,,,,,,,
,pong,100,0,0.0,434.934452,,,,,,,,
,pong,100,0,0.0,509.904837,,,,,,,,
,pong,1000,0,0.0,465.709642,,,,,,,,
,pong,1000,0,0.0,429.403708,,,,,,,,
,pong,1000,0,0.0,438.300383,,,,,,,,
,pong,1000,0,0.0,420.887486,,,,,,,,
,pong,1000,0,0.0,440.444654,,,,,,,,
,pong,10000,0,0.0,492.2686,,,,,,,,
,pong,10000,0,0.0,463.081333,,,,,,,,
,pong,10000,0,0.0,503.376073,,,,,,,,
,pong,10000,0,0.0,462.486674,,,,,,,,
,pong,10000,0,0.0,460.563165,,,,,,,,
,pong,100000,0,0.0,648.085083,,,,,,,,
,pong,100000,0,0.0,555.594839,,,,,,,,
,pong,100000,0,0.0,1818.412143,,,,,,,,
,pong,100000,0,0.0,617.934358,,,,,,,,
,pong,100000,0,0.0,748.846108,,,,,,,,
,pong,100000,0,0.0,531.947711,,,,,,,,
,pong,100000,0,0.0,725.569429,,,,,,,,
,pong,100000,0,0.0,540.78428,,,,,,,,
,pong,100000,0,0.0,611.427468,,,,,,,,
,pong,100000,0,0.0,688.250324,,,,,,,,
,pong,1000000,0,0.0,773.350004,,,,,,,,
,pong,1000000,0,0.0,777.891609,,,,,,,,
,pong,1000000,0,0.0,902.001217,,,,,,,,
,pong,1000000,0,0.0,750.049235,,,,,,,,
,pong,1000000,0,0.0,649.287278,,,,,,,,
